Cell,Names,L,AvgDiam
Pyrp22,dendC[147],454.6067974085789,2.434200048446655
Pyrp22,dendC[147],454.6067974085789,2.434200048446655
Pyrp22,dendC[147],454.6067974085789,2.434200048446655
Pyrp22,dendC[147],454.6067974085789,2.434200048446655
Pyrp22,dendC[399],458.1647838656463,0.5263000130653381
Pyrp22,dendC[399],458.1647838656463,0.5263000130653381
Pyrp22,dendC[148],463.5566701459722,1.9078999757766724
Pyrp22,dendC[148],463.5566701459722,1.9078999757766724
Pyrp22,dendC[148],463.5566701459722,1.9078999757766724
Pyrp22,dendC[148],463.5566701459722,1.9078999757766724
Pyrp22,dendC[148],463.5566701459722,1.9078999757766724
Pyrp22,dendC[148],463.5566701459722,1.9078999757766724
Pyrp22,dendC[148],463.5566701459722,1.9078999757766724
Pyrp22,dendC[148],463.5566701459722,1.9078999757766724
Pyrp22,dendC[148],463.5566701459722,1.9078999757766724
Pyrp22,dendC[374],465.3346255464004,0.6579000055789948
Pyrp22,dendC[350],466.5909554743887,1.315799951553345
Pyrp22,dendC[350],466.5909554743887,1.315799951553345
Pyrp22,dendC[350],466.5909554743887,1.315799951553345
Pyrp22,dendC[401],467.68368599149096,0.46050000190734863
Pyrp22,dendC[400],467.68368599149096,0.4605000019073487
Pyrp22,dendC[149],475.4868968024758,1.3157999515533447
Pyrp22,dendC[149],475.4868968024758,1.3157999515533447
Pyrp22,dendC[149],475.4868968024758,1.3157999515533447
Pyrp22,dendC[149],475.4868968024758,1.3157999515533447
Pyrp22,dendC[149],475.4868968024758,1.3157999515533447
Pyrp22,dendC[149],475.4868968024758,1.3157999515533447
Pyrp22,dendC[149],475.4868968024758,1.3157999515533447
Pyrp22,dendC[149],475.4868968024758,1.3157999515533447
Pyrp22,dendC[149],475.4868968024758,1.3157999515533447
Pyrp22,dendC[375],476.7346602668914,0.6579000055789948
Pyrp22,dendC[402],477.75242727573095,0.39469999074935913
Pyrp22,dendC[351],480.27678189419123,1.3157999515533447
Pyrp22,dendC[351],480.27678189419123,1.3157999515533447
Pyrp22,dendC[351],480.27678189419123,1.3157999515533447
Pyrp22,dendC[150],488.2210785906892,1.4473999738693237
Pyrp22,dendC[150],488.2210785906892,1.4473999738693237
Pyrp22,dendC[150],488.2210785906892,1.4473999738693237
Pyrp22,dendC[150],488.2210785906892,1.4473999738693237
Pyrp22,dendC[150],488.2210785906892,1.4473999738693237
Pyrp22,dendC[150],488.2210785906892,1.4473999738693237
Pyrp22,dendC[150],488.2210785906892,1.4473999738693237
Pyrp22,dendC[150],488.2210785906892,1.4473999738693237
Pyrp22,dendC[150],488.2210785906892,1.4473999738693237
Pyrp22,dendC[352],488.42662857468355,1.3157999515533447
Pyrp22,dendC[352],488.42662857468355,1.3157999515533447
Pyrp22,dendC[352],488.42662857468355,1.3157999515533447
Pyrp22,dendC[376],488.7388261786515,0.7894999980926514
Pyrp22,dendC[151],491.9426138282655,1.4473999738693237
Pyrp22,dendC[151],491.9426138282655,1.4473999738693237
Pyrp22,dendC[151],491.9426138282655,1.4473999738693237
Pyrp22,dendC[151],491.9426138282655,1.4473999738693237
Pyrp22,dendC[151],491.9426138282655,1.4473999738693237
Pyrp22,dendC[151],491.9426138282655,1.4473999738693237
Pyrp22,dendC[151],491.9426138282655,1.4473999738693237
Pyrp22,dendC[151],491.9426138282655,1.4473999738693237
Pyrp22,dendC[151],491.9426138282655,1.4473999738693237
Pyrp22,dendC[353],495.92387807096793,1.1841999888420105
Pyrp22,dendC[353],495.92387807096793,1.1841999888420105
Pyrp22,dendC[353],495.92387807096793,1.1841999888420105
Pyrp22,dendC[152],496.9426138282655,1.3157999515533447
Pyrp22,dendC[152],496.9426138282655,1.3157999515533447
Pyrp22,dendC[152],496.9426138282655,1.3157999515533447
